Root File,File Name,Total Groups
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-19-8_23.29,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-11-10_22.97,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-12-4_23.16,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-31-29_23.27,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-13-52_23.1,31
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-45-11_23.32,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-47-15_23.64,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-35-33_23.53,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-48-5_22.92,10
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-15-39_23.63,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-29-28_22.95,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-31-35_23.3,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-14-22_23.67,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-6-51_22.87,19
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-39-46_22.85,22
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-0-17_23.62,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-42-49_23.73,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-28-51_22.83,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-41-44_23.54,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-10-4_23.80,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-20-48_23.46,25
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-59-42_22.98,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-19-30_22.95,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-11-47_23.3,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-47-34_23.39,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-6-52_23.16,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-2-40_22.88,14
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-14-0_23.28,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-1-1_23.12,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-27-26_23.72,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-42-49_23.24,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-55-8_23.76,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-29-30_23.0,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-36-5_22.82,25
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-50-13_22.83,21
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-18-2_23.1,21
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-9-30_22.85,17
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-34-43_23.81,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-0-8_22.93,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-3-19_22.88,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-41-24_23.42,19
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-42-25_22.92,29
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-3-48_22.86,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-8-51_23.27,20
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-51-50_22.88,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-39-49_23.20,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-42-26_22.87,19
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-30-57_22.95,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-32-34_23.74,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-18-44_23.62,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-34-53_23.33,21
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-59-35_23.19,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-19-23_22.82,20
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-3-28_23.5,13
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-53-5_23.76,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-56-30_23.30,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-4-59_22.90,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-21-35_22.95,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-15-12_22.90,13
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-57-32_23.62,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-25-40_23.65,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-20-59_22.92,16
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-0-48_22.90,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-30-27_23.20,18
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-11-17_23.69,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-11-41_23.75,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-50-42_22.84,36
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-43-24_22.80,22
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-30-23_22.86,28
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-41-18_22.87,17
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-20-4_22.91,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-36-16_24.91,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-34-7_23.79,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-23-40_22.95,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-21-20_23.73,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-56-25_22.78,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-58-40_22.98,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-35-7_22.93,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-8-25_22.83,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-48-30_23.9,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-37-49_22.90,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-22-45_22.91,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-9-53_23.29,20
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-10-39_23.75,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-59-59_23.10,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-53-42_23.10,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-43-26_24.64,21
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-48-16_23.33,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-38-44_22.85,25
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-10-54_23.30,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-0-35_22.88,39
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-28-27_23.1,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-7-35_23.74,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-0-4_22.86,13
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-40-49_23.65,12
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-28-7_23.76,24
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-3-15_22.93,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-37-37_23.58,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-43-17_23.9,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-49-5_23.79,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-46-30_24.49,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-52-5_23.61,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-21-5_23.20,15
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-23-51_23.81,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-15-20_23.35,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-44-31_22.85,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-11-33_23.62,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-57-27_22.79,29
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-25-54_23.81,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-52-23_23.63,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-58-6_22.88,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-17-11_23.75,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-37-27_23.9,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-32-55_22.88,10
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-47-32_24.46,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-39-43_22.80,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-46-1_23.80,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-8-36_23.19,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-55-47_23.10,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-19-56_22.85,27
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-49-42_23.72,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-44-5_22.88,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-21-17_23.76,9
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-10-15_23.68,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-34-36_23.19,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-56-30_23.63,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-9-31_22.92,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-1-51_22.90,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-6-13_23.7,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-20-26_22.79,20
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-36-41_23.19,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-41-50_23.65,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-42-39_23.8,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-25-45_22.95,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-56-29_22.84,19
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-34-58_23.10,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-54-41_23.77,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-38-24_23.74,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-57-32_22.85,16
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-52-39_24.25,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-37-38_22.79,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-5-58_23.81,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-3-6_23.12,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-44-23_23.77,8
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-31-2_23.81,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-1-48_23.75,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-59-45_23.74,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-53-21_22.85,22
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-14-32_23.8,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-50-10_22.90,16
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-51-48_22.93,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-56-37_22.90,11
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-17-16_23.14,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-58-43_22.90,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-50-21_22.88,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-58-14_23.61,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-46-55_23.71,14
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-15-24_23.67,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-10-30_22.82,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-27-20_23.54,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-7-0_23.1,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-21-26_23.14,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-54-46_23.39,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-46-13_23.63,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-25-15_23.19,26
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-45-47_23.10,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-22-52_23.6,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-27-15_22.84,21
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-59-33_22.88,22
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-15-39_23.81,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-36-40_23.73,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-29-23_23.57,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-3-43_22.79,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-4-50_22.87,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-37-40_23.23,14
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-8-27_23.48,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-53-50_22.84,16
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-34-37_23.73,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-0-37_23.30,42
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-2-13_22.95,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-16-49_22.92,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-28-25_22.91,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-32-50_23.34,17
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-37-12_22.87,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-3-21_23.64,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-22-29_23.13,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-21-59_22.82,35
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-12-15_23.37,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-22-32_23.34,29
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-51-24_22.93,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-37-48_23.80,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-17-5_23.29,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-16-55_23.20,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-34-7_23.63,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-12-46_23.18,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-4-55_22.98,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-35-8_23.60,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-35-55_23.33,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-58-56_23.13,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-26-22_23.0,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-44-55_23.66,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-2-50_22.98,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-53-44_23.41,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-53-25_23.62,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-16-22_23.37,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-54-37_23.71,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-20-40_22.89,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-20-24_23.15,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-38-49_23.82,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-8-57_23.15,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-33-40_22.98,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-45-31_23.42,10
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-53-25_23.30,36
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-55-55_22.84,28
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-40-22_23.42,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-53-29_22.92,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-4-22_23.76,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-1-17_23.79,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-24-56_23.45,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-18-20_22.88,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-12-7_23.82,45
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-0-19_23.20,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-5-22_23.49,21
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-37-12_23.76,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-23-34_22.79,31
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-34-12_23.43,45
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-32-52_23.67,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-35-2_22.82,42
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-41-23_24.72,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-32-36_22.92,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-7-54_23.16,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-25-19_23.28,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-14-49_22.90,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-26-47_22.97,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-39-8_23.9,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-5-25_22.87,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-40-42_23.53,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-47-1_22.79,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-36-10_22.86,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-24-17_23.30,15
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-24-57_23.6,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-52-43_23.39,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-48-29_23.75,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-26-38_23.12,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-39-13_22.78,19
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-42-0_22.91,11
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-11-36_22.92,8
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-11-6_23.81,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-31-12_23.74,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-6-33_23.74,28
1311 17 Nonshow sott48khz,24kHz13__14_11_17__12-17-32_22.92,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-35-33_22.82,17
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-57-11_23.76,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-50-41_22.87,15
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-9-3_23.81,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-56-54_23.73,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-29-20_22.85,28
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-56-49_23.38,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-52-47_23.73,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-2-40_23.31,21
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-26-46_22.85,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-22-53_23.44,12
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-37-58_23.33,22
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-1-39_23.62,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-17-17_22.88,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-36-10_23.78,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-12-43_23.76,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-7-26_22.92,28
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-39-20_24.79,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-23-51_23.63,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-26-9_22.80,33
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-3-52_22.98,11
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-57-46_24.10,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-52-25_22.98,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-33-2_22.86,5
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-35-57_23.66,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-27-0_23.46,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-51-33_23.68,8
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-36-38_23.25,10
1311 17 Nonshow sott48khz,24kHz13__13_11_17__21-4-20_23.49,25
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-27-43_22.86,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-43-42_23.9,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-35-45_23.0,4
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-58-30_22.79,7
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-6-28_22.87,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-8-58_23.73,11
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-19-27_22.85,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-42-20_23.77,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__12-35-14_24.95,9
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-33-52_23.34,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-57-13_23.20,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-39-18_22.87,15
1311 17 Nonshow sott48khz,24kHz13__13_11_17__19-59-35_23.60,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-5-3_23.39,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-32-28_22.87,12
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-40-10_23.8,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-25-2_23.74,18
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-27-12_22.80,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-31-59_22.85,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__23-34-35_23.23,16
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-12-9_22.86,6
1311 17 Nonshow sott48khz,24kHz13__14_11_17__2-58-16_23.4,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-19-14_23.76,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-28-43_23.10,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__15-28-28_23.74,9
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-42-52_23.66,7
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-58-43_23.73,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__0-23-10_23.18,10
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-14-17_22.95,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-20-47_23.64,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-45-23_23.68,9
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-52-14_22.78,10
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-18-44_23.81,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__11-19-1_22.89,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-17-25_22.95,23
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-36-35_22.80,18
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-25-54_23.63,8
1311 17 Nonshow sott48khz,24kHz13__14_11_17__9-59-37_22.88,16
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-19-21_23.13,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-20-19_23.75,16
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-18-25_22.84,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-41-49_22.90,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__4-8-2_22.97,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-43-57_23.83,2
1311 17 Nonshow sott48khz,24kHz13__14_11_17__7-31-22_22.79,16
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-18-17_23.81,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__1-16-14_23.14,0
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-31-35_23.71,13
1311 17 Nonshow sott48khz,24kHz13__13_11_17__18-16-49_23.76,17
1311 17 Nonshow sott48khz,24kHz13__13_11_17__16-26-56_23.82,1
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-3-55_23.95,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__3-53-27_22.99,5
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-27-14_22.91,3
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-19-17_23.78,13
1311 17 Nonshow sott48khz,24kHz13__13_11_17__14-5-24_23.65,4
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-19-7_23.57,41
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-30-46_23.35,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__13-37-44_23.68,32
1311 17 Nonshow sott48khz,24kHz13__14_11_17__8-27-44_22.79,22
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-53-2_23.50,33
1311 17 Nonshow sott48khz,24kHz13__13_11_17__17-3-55_23.80,2
1311 17 Nonshow sott48khz,24kHz13__13_11_17__22-40-2_23.33,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-49-44_22.85,1
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-30-50_22.86,6
1311 17 Nonshow sott48khz,24kHz13__13_11_17__20-26-18_23.57,3
1311 17 Nonshow sott48khz,24kHz13__14_11_17__6-46-31_22.86,26
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-23-38_22.85,13
1311 17 Nonshow sott48khz,24kHz13__14_11_17__10-53-55_22.87,0
1311 17 Nonshow sott48khz,24kHz13__14_11_17__5-24-6_22.92,0
